,RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,RSI
2582,61.0,101.0,51.0,97.0,8.47,7.65,7.89,90.0,15.0,13.0,0.0,6.0,1.82,1.25,4.59,0.83,0.0,75.0,18.1543,7.65,21.0,17.4,2.43,38.3,0.36
2583,71.0,70.0,27.0,85.0,7.68,7.23,8.54,94.0,12.0,11.0,0.0,3.0,2.14,1.63,3.46,0.46,0.15,38.0,18.1641,7.23,23.5,18.5,3.13,42.0,0.36
2584,70.0,71.0,59.0,85.0,8.03,7.48,8.77,93.0,14.0,13.0,0.0,8.0,1.81,1.21,4.46,0.56,0.0,66.0,18.2227,7.48,22.5,15.1,3.52,53.0,0.36
2585,58.0,129.0,79.0,77.0,6.62,6.39,8.31,96.0,12.0,8.0,0.0,4.0,1.51,1.41,3.46,0.24,0.57,54.0,18.4741,6.39,26.0,22.0,3.4,48.0,0.36
2586,54.0,152.0,96.0,89.0,8.39,7.58,8.55,90.0,16.0,15.0,10.61,7.0,2.04,0.99,4.54,0.83,0.88,59.0,18.3984,7.58,30.5,22.8,3.74,53.4,0.35
2587,57.0,149.0,98.0,97.0,9.24,8.74,9.01,95.0,12.0,16.0,0.0,8.0,1.96,0.7,6.07,0.52,0.57,66.0,17.8711,8.74,21.2,7.6,3.42,38.2,0.33
2588,56.0,135.0,80.0,56.0,5.16,4.77,8.53,92.0,12.0,11.0,2.87,3.0,0.85,1.0,2.91,0.39,0.15,66.0,18.3398,4.77,16.5,19.4,2.91,27.7,0.36
2589,53.0,149.0,96.0,84.0,8.78,8.14,9.73,93.0,12.0,11.0,0.0,6.0,1.52,1.15,5.47,0.65,1.68,70.0,17.9297,8.14,17.3,13.1,4.07,53.8,0.36
2590,56.0,143.0,94.0,89.0,9.12,7.91,8.93,87.0,28.0,25.0,2.87,8.0,1.41,1.2,5.31,1.22,0.78,74.0,17.8418,7.91,15.5,13.2,1.67,28.9,0.36
2591,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2592,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2593,59.0,113.0,74.0,81.0,8.27,7.81,9.63,94.0,12.0,12.0,0.96,7.0,1.82,1.85,4.15,0.47,1.41,69.0,17.6367,7.81,22.0,22.4,4.09,49.6,0.36
2594,66.0,93.0,33.0,87.0,9.03,7.74,8.86,86.0,16.0,12.0,0.0,4.0,1.98,1.58,4.17,1.3,1.83,42.0,18.6328,9.1,21.9,17.5,3.76,55.8,0.36
2595,54.0,139.0,83.0,80.0,7.24,6.7,8.33,92.0,6.0,4.0,0.0,4.0,1.82,1.22,3.65,0.55,0.64,56.0,17.9297,6.7,25.1,16.9,4.62,59.1,0.37
2596,55.0,130.0,71.0,75.0,7.6,7.11,9.45,94.0,12.0,10.0,8.64,4.0,1.77,1.36,3.98,0.5,0.98,64.0,17.9297,7.11,23.3,17.9,3.02,36.0,0.36
2597,53.0,137.0,78.0,84.0,8.24,7.75,9.22,94.0,13.0,12.0,0.0,4.0,1.24,1.46,5.05,0.51,0.95,74.0,17.6807,7.75,15.0,17.7,3.98,43.4,0.36
2598,52.0,147.0,87.0,72.0,7.56,6.46,8.98,85.0,24.0,23.0,5.75,5.0,1.83,1.53,3.1,1.11,0.79,83.0,17.9102,6.46,24.2,20.2,2.07,35.9,0.36
2599,49.0,154.0,90.0,84.0,7.79,7.36,8.79,95.0,12.0,11.0,2.4,4.0,2.52,1.69,3.15,0.44,1.07,88.0,17.8882,7.36,32.3,21.7,4.21,54.0,0.36
2600,68.0,70.0,16.0,68.0,6.81,6.4,9.39,94.0,12.0,12.0,0.0,4.0,2.02,1.55,2.83,0.42,0.79,80.0,18.5156,6.4,29.7,22.8,1.99,29.4,0.36
2601,52.0,153.0,84.0,83.0,8.14,7.75,9.3,95.0,12.0,12.0,0.0,5.0,0.92,1.51,5.32,0.39,1.22,68.0,17.5781,7.75,11.3,18.6,3.71,46.8,0.36
2602,54.0,130.0,70.0,100.0,11.04,10.03,7.42,91.0,19.0,18.0,0.0,5.0,2.01,2.22,5.8,1.03,0.83,47.0,17.8125,11.25,18.2,20.1,5.45,68.0,0.36
2603,56.0,125.0,65.0,100.0,9.14,8.3,7.95,91.0,12.0,21.0,12.96,6.0,2.57,2.04,3.69,0.84,0.0,59.0,17.8125,8.3,28.1,22.3,2.33,26.7,0.34
2604,65.0,93.0,45.0,100.0,9.71,9.33,9.24,96.0,11.0,10.0,0.0,7.0,2.33,1.88,5.12,0.39,0.93,54.0,17.4902,9.33,24.0,19.4,5.13,56.3,0.36
2605,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2606,56.0,142.0,79.0,90.0,8.05,6.88,7.64,85.0,8.0,5.0,2.39,5.0,2.1,0.77,4.01,1.18,0.0,49.0,18.1445,6.88,26.1,9.6,3.22,43.3,0.36
2607,54.0,136.0,70.0,88.0,9.1,7.65,8.7,84.0,19.0,16.0,0.0,3.0,1.29,1.74,4.62,1.46,0.49,60.0,18.6328,7.65,14.2,19.1,3.32,50.1,0.36
2608,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2609,59.0,123.0,77.0,100.0,10.62,9.01,8.68,85.0,19.0,15.0,0.0,7.0,2.04,1.85,5.12,1.62,0.59,66.0,17.5195,9.01,19.2,17.4,4.96,52.2,0.36
2610,59.0,120.0,71.0,100.0,8.16,7.86,7.69,96.0,12.0,8.0,0.0,7.0,2.04,1.69,4.13,0.31,0.0,42.0,18.6914,7.86,25.0,20.7,3.81,51.2,0.36
2611,62.0,100.0,33.0,100.0,11.93,9.71,6.3,81.0,19.0,14.0,2.39,7.0,3.6,2.12,3.99,2.24,0.0,52.0,19.1138,11.55,30.2,17.8,3.38,38.5,0.36
2612,62.0,95.0,27.0,78.0,6.6,5.97,7.68,91.0,9.0,7.0,0.0,1.0,1.58,1.41,2.98,0.63,0.0,52.0,19.1309,5.97,23.9,21.4,3.74,63.3,0.36
2613,56.0,138.0,79.0,85.0,8.23,7.34,8.61,89.0,14.0,11.0,0.0,8.0,1.62,1.54,4.17,0.9,0.84,61.0,18.3398,7.34,19.7,18.7,1.28,36.7,0.36
2614,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2615,68.0,88.0,34.0,70.0,6.72,5.82,8.37,87.0,17.0,14.0,0.0,6.0,1.63,0.91,3.29,0.91,0.0,52.0,17.8418,5.82,24.3,13.5,2.67,35.6,0.36
2616,58.0,128.0,79.0,100.0,8.4,7.18,6.74,86.0,16.0,15.0,0.0,5.0,2.61,1.34,3.23,1.22,0.57,51.0,18.5352,9.35,31.1,16.0,2.98,38.7,0.36
2617,76.0,43.0,1.0,29.0,3.49,2.29,7.8,66.0,4.0,2.0,3.36,1.0,0.69,0.59,1.0,1.21,0.0,51.0,19.6875,2.29,19.8,16.9,3.71,40.7,0.36
2618,56.0,151.0,98.0,100.0,9.34,8.8,8.83,94.0,12.0,14.0,2.87,6.0,1.62,1.49,5.69,0.55,1.15,58.0,18.1055,8.8,17.3,16.0,0.0,0.0,0.4
2619,55.0,130.0,80.0,75.0,6.78,6.11,8.11,90.0,10.0,9.0,5.77,3.0,1.69,1.07,3.35,0.68,0.0,67.0,17.7637,6.11,24.9,15.8,3.02,41.8,0.36
2620,65.0,93.0,47.0,90.0,10.14,8.49,9.4,84.0,21.0,20.0,10.09,8.0,2.37,1.65,4.47,1.67,0.95,66.0,17.9297,8.49,23.4,16.3,2.59,30.5,0.36
2621,60.0,111.0,59.0,65.0,7.71,5.83,8.97,76.0,14.0,11.0,3.83,3.0,1.38,0.56,3.89,1.89,0.49,66.0,17.4365,5.83,17.9,7.3,3.01,55.0,0.36
2622,55.0,149.0,96.0,100.0,10.68,9.99,9.7,94.0,17.0,16.0,6.25,10.0,2.79,2.48,4.72,0.7,1.34,66.0,17.4609,9.99,26.1,23.2,3.16,42.4,0.36
2623,57.0,127.0,58.0,52.0,4.88,4.36,8.32,89.0,13.0,12.0,2.39,3.0,0.62,0.61,3.13,0.53,0.0,72.0,18.75,4.36,12.7,12.5,3.03,38.7,0.36
2624,52.0,107.0,59.0,85.0,9.12,8.0,9.42,88.0,14.0,10.0,1.43,5.0,2.23,1.95,3.82,1.13,2.71,39.0,17.168,8.97,24.5,21.4,4.5,37.0,0.36
2625,52.0,146.0,92.0,87.0,9.8,8.43,9.73,86.0,16.0,14.0,2.4,4.0,1.89,1.42,5.12,1.38,1.42,66.0,17.6367,8.43,19.3,14.5,5.19,55.0,0.36
2626,53.0,133.0,79.0,76.0,6.91,6.57,8.69,95.0,12.0,11.0,0.0,4.0,1.7,1.77,3.09,0.35,0.64,66.0,17.5195,6.57,24.6,25.6,3.17,49.4,0.36
2627,48.0,147.0,70.0,34.0,3.56,3.01,8.86,84.0,12.0,9.0,10.57,1.0,0.62,0.56,1.82,0.56,1.18,54.0,13.7891,3.01,17.4,15.7,4.28,50.7,0.36
2628,48.0,145.0,90.0,75.0,9.06,7.64,10.16,84.0,14.0,9.0,0.0,4.0,1.87,1.05,4.73,1.43,2.52,49.0,17.168,7.64,20.6,11.6,2.19,25.8,0.36
2629,48.0,152.0,87.0,63.0,6.2,5.59,8.91,90.0,12.0,16.0,3.36,2.0,1.36,1.17,3.06,0.61,1.23,64.0,17.7148,5.59,21.9,18.9,3.43,58.3,0.36
2630,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2631,53.0,123.0,72.0,69.0,6.94,6.15,8.96,89.0,10.0,7.0,0.0,5.0,1.59,1.35,3.21,0.8,1.33,51.0,17.5,6.15,22.9,19.5,5.21,53.2,0.36
2632,56.0,111.0,45.0,82.0,8.93,8.19,9.93,92.0,16.0,14.0,0.0,8.0,2.2,2.08,3.91,0.75,1.52,52.0,17.1094,8.19,24.6,23.3,3.54,55.1,0.36
2633,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2634,54.0,142.0,95.0,100.0,9.93,9.09,8.56,92.0,19.0,17.0,0.0,7.0,1.45,1.82,5.82,0.85,0.88,42.0,17.4609,9.09,14.6,18.3,4.42,50.1,0.36
2635,54.0,115.0,67.0,100.0,12.17,11.32,8.42,93.0,17.0,15.0,1.91,9.0,2.72,2.51,6.08,0.87,0.74,36.0,18.75,11.32,22.4,20.6,0.82,14.1,0.36
2636,58.0,113.0,66.0,83.0,7.5,6.99,8.4,93.0,12.0,15.0,0.0,7.0,2.07,1.51,3.41,0.52,0.0,61.0,17.2852,6.99,27.6,20.1,2.96,40.2,0.36
2637,62.0,98.0,38.0,73.0,7.33,6.9,9.49,94.0,12.0,13.0,0.0,6.0,1.19,1.36,4.36,0.43,0.83,68.0,17.5195,6.9,16.2,18.6,1.61,27.4,0.36
2638,62.0,111.0,57.0,100.0,9.93,9.46,8.95,95.0,12.0,14.0,0.0,8.0,2.28,1.97,5.21,0.48,1.03,75.0,17.7148,9.46,23.0,19.8,4.96,61.7,0.35
2639,59.0,110.0,56.0,86.0,7.8,7.32,8.55,94.0,12.0,11.0,7.21,7.0,1.52,1.84,3.96,0.48,0.0,75.0,17.3242,7.32,19.5,23.6,4.03,59.7,0.36
2640,59.0,120.0,73.0,95.0,9.16,8.45,8.88,92.0,18.0,17.0,1.91,8.0,2.66,1.7,4.1,0.72,0.69,79.0,17.4316,8.45,29.0,18.6,2.45,36.0,0.36
2641,57.0,128.0,83.0,100.0,8.73,8.21,7.95,94.0,12.0,15.0,0.0,6.0,2.91,1.73,3.58,0.52,0.25,78.0,17.3438,8.21,33.3,19.8,4.64,53.2,0.36
2642,59.0,136.0,91.0,100.0,11.05,10.07,7.89,91.0,19.0,18.0,0.0,6.0,2.19,1.98,5.9,0.99,0.0,74.0,17.8125,10.07,19.8,17.9,6.81,53.6,0.36
2643,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2644,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2645,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.4
2646,51.0,106.0,41.0,53.0,4.47,4.06,7.68,91.0,9.0,8.0,2.87,2.0,1.42,0.89,1.74,0.42,0.0,29.0,19.043,4.06,31.8,19.9,4.64,57.3,0.36
2647,63.0,98.0,47.0,58.0,6.46,5.72,9.89,88.0,16.0,14.0,0.0,4.0,0.97,1.06,3.68,0.76,2.21,66.0,18.1641,5.72,15.0,16.4,3.16,49.8,0.36
2648,52.0,99.0,34.0,45.0,3.98,3.55,7.94,89.0,12.0,12.0,1.43,1.0,0.57,0.75,2.23,0.44,1.79,39.0,18.3398,5.08,14.3,18.8,5.23,43.0,0.36
2649,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2650,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2651,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2652,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2653,51.0,137.0,82.0,71.0,8.26,6.93,9.75,84.0,18.0,16.0,2.87,5.0,1.73,1.72,3.48,1.34,2.1,66.0,17.6367,6.93,20.9,20.8,3.67,38.7,0.36
2654,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2655,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2656,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2657,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2658,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2659,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2660,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2661,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2662,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2663,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2664,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2665,60.0,147.0,96.0,84.0,7.67,6.67,7.91,87.0,14.0,11.0,2.39,5.0,1.74,1.49,3.43,1.01,1.6,66.0,17.6465,8.03,22.7,19.4,2.8,36.6,0.36
2666,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2667,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2668,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2669,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2670,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2671,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2672,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2673,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2674,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2675,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2676,55.0,153.0,97.0,91.0,9.9,7.69,8.46,78.0,15.0,11.0,4.82,8.0,3.12,1.7,2.86,2.22,0.79,66.0,17.3438,7.69,31.5,17.2,3.02,33.6,0.36
2677,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2678,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2679,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2680,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2681,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2682,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2683,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2684,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2685,67.0,73.0,12.0,90.0,9.27,7.81,8.67,84.0,17.0,14.0,0.95,7.0,1.65,1.5,4.65,1.47,0.42,55.0,19.2969,7.81,36.8,15.7,5.29,52.4,0.36
2686,64.0,85.0,47.0,91.0,8.24,7.29,8.0,88.0,21.0,19.0,2.39,6.0,2.61,2.03,2.65,0.96,0.05,66.0,17.9297,7.29,30.6,18.7,3.61,49.2,0.36
2687,58.0,126.0,82.0,100.0,9.36,8.66,8.32,92.0,18.0,16.0,0.0,9.0,2.73,2.04,3.9,0.72,0.34,66.0,17.7539,8.66,21.7,22.5,3.75,44.2,0.36
2688,61.0,113.0,72.0,100.0,9.49,8.95,8.02,94.0,12.0,16.0,1.91,9.0,3.0,1.7,4.25,0.55,0.0,60.0,17.7832,8.95,34.0,22.0,4.15,56.0,0.36
2689,58.0,162.0,98.0,97.0,7.89,7.51,7.71,95.0,12.0,10.0,1.43,4.0,1.16,0.38,5.96,0.39,0.0,66.0,17.6953,7.51,3.7,17.1,0.45,20.7,0.36
2690,62.0,124.0,73.0,85.0,8.16,7.26,8.51,89.0,22.0,20.0,0.0,7.0,1.88,1.06,4.32,0.9,0.15,78.0,18.0908,7.26,25.8,24.2,3.18,50.0,0.38
2691,59.0,130.0,78.0,88.0,8.45,7.73,8.77,92.0,12.0,18.0,2.39,4.0,2.2,1.81,3.72,0.72,0.57,80.0,17.8711,7.73,20.7,18.1,2.87,38.8,0.36
2692,59.0,116.0,61.0,96.0,9.59,8.45,8.77,88.0,24.0,23.0,0.0,7.0,2.69,1.63,4.13,1.15,0.46,80.0,17.793,8.45,50.0,22.2,7.76,72.2,0.36
2693,57.0,130.0,75.0,100.0,9.35,8.61,8.25,92.0,17.0,16.0,0.0,7.0,2.09,1.6,4.92,0.76,0.2,84.0,17.8711,8.61,37.1,15.6,4.64,52.7,0.36
2694,62.0,117.0,57.0,92.0,8.13,7.32,7.98,90.0,21.0,20.0,0.0,8.0,2.2,1.08,4.05,0.81,0.0,81.0,17.5781,7.32,31.0,24.6,4.05,55.6,0.36
2695,59.0,136.0,82.0,92.0,8.31,7.5,8.17,90.0,19.0,17.0,6.73,4.0,1.24,1.43,4.84,0.82,0.31,81.0,18.8086,7.5,19.2,17.4,5.27,36.6,0.36
2696,55.0,146.0,93.0,100.0,9.67,8.67,7.7,90.0,22.0,21.0,6.23,7.0,2.15,1.08,5.44,1.01,0.49,59.0,19.0381,9.56,30.7,16.4,3.19,47.1,0.36
2697,66.0,99.0,36.0,68.0,6.31,5.77,8.55,91.0,15.0,13.0,0.0,6.0,2.52,1.34,1.91,0.55,0.31,60.0,18.8086,5.77,31.6,19.2,2.28,50.8,0.36
2698,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.42
2699,58.0,129.0,79.0,81.0,7.91,7.21,8.91,91.0,12.0,11.0,12.02,3.0,2.51,1.58,3.12,0.71,1.22,49.0,17.7832,7.21,8.9,11.8,1.91,20.7,0.36
2700,54.0,147.0,91.0,81.0,7.9,7.21,8.87,91.0,17.0,16.0,0.0,4.0,1.7,1.2,4.31,0.7,0.72,56.0,18.1641,7.21,21.4,17.2,3.59,38.7,0.36
2701,52.0,167.0,98.0,100.0,9.57,8.55,8.56,89.0,15.0,13.0,6.75,3.0,1.14,1.59,5.81,1.04,0.72,61.0,17.8809,8.55,40.3,17.6,3.19,57.9,0.36
2702,55.0,156.0,90.0,80.0,6.79,6.31,7.85,93.0,12.0,11.0,0.0,6.0,1.77,1.19,3.35,0.49,0.0,65.0,17.9297,6.31,31.7,20.0,4.09,51.7,0.36
2703,50.0,139.0,74.0,92.0,9.09,8.03,8.69,88.0,27.0,26.0,2.87,5.0,2.07,1.8,4.16,1.08,0.76,80.0,18.2227,8.03,26.9,15.9,5.25,42.8,0.36
2704,51.0,147.0,80.0,100.0,9.14,8.34,8.06,91.0,16.0,14.0,6.26,7.0,3.15,1.72,3.47,0.8,0.39,52.0,17.8711,8.34,9.6,13.4,1.87,22.9,0.36
2705,49.0,144.0,74.0,92.0,7.62,7.05,7.7,93.0,12.0,10.0,7.23,6.0,2.12,1.61,3.32,0.58,0.0,59.0,17.8369,7.05,35.4,18.7,3.93,54.1,0.43
2706,57.0,116.0,71.0,97.0,8.72,7.66,7.91,88.0,22.0,18.0,0.0,7.0,2.73,1.55,3.38,1.07,0.0,75.0,18.3643,7.66,27.3,11.9,1.91,39.2,0.36
2707,56.0,127.0,73.0,95.0,8.51,7.68,8.11,90.0,12.0,16.0,17.32,4.0,1.68,1.49,4.51,0.84,0.15,82.0,18.5156,7.68,24.3,11.8,3.03,36.1,0.36
2708,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2709,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2710,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.41
2711,55.0,72.0,69.0,100.0,8.13,6.28,8.63,92.0,12.0,10.0,0.0,6.0,1.98,1.29,3.75,0.51,0.0,66.0,17.6367,7.22,24.2,18.8,3.02,41.8,0.36
2712,61.0,110.0,68.0,99.0,8.49,7.78,7.87,92.0,19.0,18.0,0.0,5.0,1.84,1.91,4.02,0.72,0.25,66.0,17.4023,7.78,33.9,20.7,5.86,54.5,0.36
2713,50.0,136.0,61.0,77.0,7.35,6.65,8.62,90.0,19.0,18.0,0.0,6.0,2.08,1.76,2.81,0.72,0.39,76.0,17.4023,6.65,46.5,12.8,3.33,59.4,0.36
